"BLOCK_ID","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","REVERSE_FILE","STREAM_FILE","STREAM_CELLS","MAX_GEOM_DELTA_CELLS","STATUS"
"BLOCK_014",1,1,256,256,14400,"index/reverse_stripes/reverse_00001.tif","index/stream_stripes/stream_00001.tif",3831,0,"EXISTS_VALID"
"BLOCK_014",2,257,512,256,14400,"index/reverse_stripes/reverse_00002.tif","index/stream_stripes/stream_00002.tif",5393,0,"EXISTS_VALID"
"BLOCK_014",3,513,768,256,14400,"index/reverse_stripes/reverse_00003.tif","index/stream_stripes/stream_00003.tif",5422,0,"EXISTS_VALID"
"BLOCK_014",4,769,1024,256,14400,"index/reverse_stripes/reverse_00004.tif","index/stream_stripes/stream_00004.tif",6144,0,"EXISTS_VALID"
"BLOCK_014",5,1025,1280,256,14400,"index/reverse_stripes/reverse_00005.tif","index/stream_stripes/stream_00005.tif",5793,0,"EXISTS_VALID"
"BLOCK_014",6,1281,1536,256,14400,"index/reverse_stripes/reverse_00006.tif","index/stream_stripes/stream_00006.tif",3384,0,"EXISTS_VALID"
"BLOCK_014",7,1537,1792,256,14400,"index/reverse_stripes/reverse_00007.tif","index/stream_stripes/stream_00007.tif",6566,0,"EXISTS_VALID"
"BLOCK_014",8,1793,2048,256,14400,"index/reverse_stripes/reverse_00008.tif","index/stream_stripes/stream_00008.tif",6864,0,"EXISTS_VALID"
"BLOCK_014",9,2049,2304,256,14400,"index/reverse_stripes/reverse_00009.tif","index/stream_stripes/stream_00009.tif",6479,0,"EXISTS_VALID"
"BLOCK_014",10,2305,2560,256,14400,"index/reverse_stripes/reverse_00010.tif","index/stream_stripes/stream_00010.tif",6001,0,"EXISTS_VALID"
"BLOCK_014",11,2561,2816,256,14400,"index/reverse_stripes/reverse_00011.tif","index/stream_stripes/stream_00011.tif",6079,0,"EXISTS_VALID"
"BLOCK_014",12,2817,3072,256,14400,"index/reverse_stripes/reverse_00012.tif","index/stream_stripes/stream_00012.tif",5769,0,"EXISTS_VALID"
"BLOCK_014",13,3073,3328,256,14400,"index/reverse_stripes/reverse_00013.tif","index/stream_stripes/stream_00013.tif",4520,0,"EXISTS_VALID"
"BLOCK_014",14,3329,3584,256,14400,"index/reverse_stripes/reverse_00014.tif","index/stream_stripes/stream_00014.tif",5693,0,"EXISTS_VALID"
"BLOCK_014",15,3585,3840,256,14400,"index/reverse_stripes/reverse_00015.tif","index/stream_stripes/stream_00015.tif",6244,0,"EXISTS_VALID"
"BLOCK_014",16,3841,4096,256,14400,"index/reverse_stripes/reverse_00016.tif","index/stream_stripes/stream_00016.tif",6132,0,"EXISTS_VALID"
"BLOCK_014",17,4097,4352,256,14400,"index/reverse_stripes/reverse_00017.tif","index/stream_stripes/stream_00017.tif",6528,0,"EXISTS_VALID"
"BLOCK_014",18,4353,4608,256,14400,"index/reverse_stripes/reverse_00018.tif","index/stream_stripes/stream_00018.tif",5532,0,"EXISTS_VALID"
"BLOCK_014",19,4609,4864,256,14400,"index/reverse_stripes/reverse_00019.tif","index/stream_stripes/stream_00019.tif",5279,0,"EXISTS_VALID"
"BLOCK_014",20,4865,5120,256,14400,"index/reverse_stripes/reverse_00020.tif","index/stream_stripes/stream_00020.tif",5804,0,"EXISTS_VALID"
"BLOCK_014",21,5121,5376,256,14400,"index/reverse_stripes/reverse_00021.tif","index/stream_stripes/stream_00021.tif",6211,0,"EXISTS_VALID"
"BLOCK_014",22,5377,5632,256,14400,"index/reverse_stripes/reverse_00022.tif","index/stream_stripes/stream_00022.tif",4791,0,"EXISTS_VALID"
"BLOCK_014",23,5633,5888,256,14400,"index/reverse_stripes/reverse_00023.tif","index/stream_stripes/stream_00023.tif",4978,0,"EXISTS_VALID"
"BLOCK_014",24,5889,6144,256,14400,"index/reverse_stripes/reverse_00024.tif","index/stream_stripes/stream_00024.tif",5753,0,"EXISTS_VALID"
