"BLOCK_ID","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","REVERSE_FILE","STREAM_FILE","STREAM_CELLS","MAX_GEOM_DELTA_CELLS","STATUS"
"BLOCK_004",1,1,256,256,46800,"index/reverse_stripes/reverse_00001.tif","index/stream_stripes/stream_00001.tif",10453,0,"EXISTS_VALID"
"BLOCK_004",2,257,512,256,46800,"index/reverse_stripes/reverse_00002.tif","index/stream_stripes/stream_00002.tif",16152,0,"EXISTS_VALID"
"BLOCK_004",3,513,768,256,46800,"index/reverse_stripes/reverse_00003.tif","index/stream_stripes/stream_00003.tif",13374,0,"EXISTS_VALID"
"BLOCK_004",4,769,1024,256,46800,"index/reverse_stripes/reverse_00004.tif","index/stream_stripes/stream_00004.tif",13466,0,"EXISTS_VALID"
"BLOCK_004",5,1025,1280,256,46800,"index/reverse_stripes/reverse_00005.tif","index/stream_stripes/stream_00005.tif",14117,0,"EXISTS_VALID"
"BLOCK_004",6,1281,1536,256,46800,"index/reverse_stripes/reverse_00006.tif","index/stream_stripes/stream_00006.tif",12732,0,"EXISTS_VALID"
"BLOCK_004",7,1537,1792,256,46800,"index/reverse_stripes/reverse_00007.tif","index/stream_stripes/stream_00007.tif",12238,0,"EXISTS_VALID"
"BLOCK_004",8,1793,2048,256,46800,"index/reverse_stripes/reverse_00008.tif","index/stream_stripes/stream_00008.tif",15046,0,"EXISTS_VALID"
"BLOCK_004",9,2049,2304,256,46800,"index/reverse_stripes/reverse_00009.tif","index/stream_stripes/stream_00009.tif",12787,0,"EXISTS_VALID"
"BLOCK_004",10,2305,2560,256,46800,"index/reverse_stripes/reverse_00010.tif","index/stream_stripes/stream_00010.tif",12788,0,"EXISTS_VALID"
"BLOCK_004",11,2561,2816,256,46800,"index/reverse_stripes/reverse_00011.tif","index/stream_stripes/stream_00011.tif",11370,0,"EXISTS_VALID"
"BLOCK_004",12,2817,3072,256,46800,"index/reverse_stripes/reverse_00012.tif","index/stream_stripes/stream_00012.tif",12541,0,"EXISTS_VALID"
"BLOCK_004",13,3073,3328,256,46800,"index/reverse_stripes/reverse_00013.tif","index/stream_stripes/stream_00013.tif",13721,0,"EXISTS_VALID"
"BLOCK_004",14,3329,3584,256,46800,"index/reverse_stripes/reverse_00014.tif","index/stream_stripes/stream_00014.tif",14690,0,"EXISTS_VALID"
"BLOCK_004",15,3585,3840,256,46800,"index/reverse_stripes/reverse_00015.tif","index/stream_stripes/stream_00015.tif",26695,0,"EXISTS_VALID"
"BLOCK_004",16,3841,4096,256,46800,"index/reverse_stripes/reverse_00016.tif","index/stream_stripes/stream_00016.tif",34975,0,"EXISTS_VALID"
